"ENROLLMENT","SUBJECT_AREA","CATLG_NBR","SECT_NBR","GRADE","GRD_COUNT","ENRL_TOT","INSTR_NAME","INSTR_CD","TITLE","ENROL_TERM","LG_numeric"
"20F","SOC GEN","M136","1","P",2,57,"LANDECKER, H.L.",1,"Eating Society: Science and Politics of Food from Individual to Planetary Health",260,-1
"20F","SOC GEN","180","2","A",35,59,"SCROGGINS, M.J.",1,"Special Courses in Society and Genetics",260,4
"20F","SOC GEN","180","2","A-",9,59,"SCROGGINS, M.J.",1,"Special Courses in Society and Genetics",260,3.7
"20F","SOC GEN","180","2","B+",4,59,"SCROGGINS, M.J.",1,"Special Courses in Society and Genetics",260,3.3
"20F","SOC GEN","180","2","B",8,59,"SCROGGINS, M.J.",1,"Special Courses in Society and Genetics",260,3
"20F","SOC GEN","180","2","B-",1,59,"SCROGGINS, M.J.",1,"Special Courses in Society and Genetics",260,2.7
"20F","SOC GEN","180","2","C+",1,59,"SCROGGINS, M.J.",1,"Special Courses in Society and Genetics",260,2.3
"20F","SOC GEN","180","2","I",1,59,"SCROGGINS, M.J.",1,"Special Courses in Society and Genetics",260,0
"20F","SOC GEN","195CE","1","A",19,21,"KELTY, C.M.",3,"Community and Corporate Internships in Society and Genetics",260,4
"20F","SOC GEN","195CE","1","A-",2,21,"KELTY, C.M.",3,"Community and Corporate Internships in Society and Genetics",260,3.7
"20F","SOC GEN","196","3","A",11,11,"SHAPIRO, N.E.",1,"Research Apprenticeship in Society and Genetics",260,4
"20F","SOC SC","400A","1","A",21,23,"PANAGIA, D.",1,"Social Science Research and Perspectives",260,4
"20F","SOC SC","400A","1","I",2,23,"PANAGIA, D.",1,"Social Science Research and Perspectives",260,0
"20F","SOC SC","401","1","A+",3,23,"KREMER-SADLIK, T.",1,"Qualitative Social Science Research Methods",260,4
"20F","SOC SC","401","1","A",18,23,"KREMER-SADLIK, T.",1,"Qualitative Social Science Research Methods",260,4
"","","","","",NA,NA,"",NA,"",NA,0
"20F","SOC SC","401","1","A-",1,23,"KREMER-SADLIK, T.",1,"Qualitative Social Science Research Methods",260,3.7
"20F","SOC SC","401","1","B+",1,23,"KREMER-SADLIK, T.",1,"Qualitative Social Science Research Methods",260,3.3
"20F","SOC SC","402","1","A+",7,22,"WOOD, B.M.",1,"Quantitative Data Analysis in Social Science",260,4
"20F","SOC SC","402","1","A",9,22,"WOOD, B.M.",1,"Quantitative Data Analysis in Social Science",260,4
"20F","SOC SC","402","1","A-",4,22,"WOOD, B.M.",1,"Quantitative Data Analysis in Social Science",260,3.7
"20F","SOC SC","402","1","B",1,22,"WOOD, B.M.",1,"Quantitative Data Analysis in Social Science",260,3
"20F","SOC SC","402","1","B-",1,22,"WOOD, B.M.",1,"Quantitative Data Analysis in Social Science",260,2.7
"20F","SOC WLF","M142SL","1","A",8,12,"LEVY-STORMS, L.F.",1,"Intergenerational Communication across Lifespan",260,4
"20F","SOC WLF","M142SL","1","A-",1,12,"LEVY-STORMS, L.F.",1,"Intergenerational Communication across Lifespan",260,3.7
"20F","SOC WLF","M142SL","1","B",1,12,"LEVY-STORMS, L.F.",1,"Intergenerational Communication across Lifespan",260,3
"20F","SOC WLF","M142SL","1","I",2,12,"LEVY-STORMS, L.F.",1,"Intergenerational Communication across Lifespan",260,0
"20F","SOC WLF","195","1","A+",84,101,"FRANKE, T.M.",1,"Community Internships in Social Welfare",260,4
"20F","SOC WLF","195","1","A",17,101,"FRANKE, T.M.",1,"Community Internships in Social Welfare",260,4
"20F","SOC WLF","203A","1","A+",14,14,"JAMES, T.L.",1,"Integrative Seminar",260,4
"20F","SOC WLF","203A","2","A+",6,33,"MIYASHITA OCHOA, A",1,"Integrative Seminar",260,4
"20F","SOC WLF","203A","2","A",20,33,"MIYASHITA OCHOA, A",1,"Integrative Seminar",260,4
"20F","SOC WLF","203A","2","A-",5,33,"MIYASHITA OCHOA, A",1,"Integrative Seminar",260,3.7
"20F","SOC WLF","203A","2","B+",1,33,"MIYASHITA OCHOA, A",1,"Integrative Seminar",260,3.3
"20F","SOC WLF","203A","2","S",1,33,"MIYASHITA OCHOA, A",1,"Integrative Seminar",260,0
"20F","SOC WLF","210A","1","A+",1,28,"PALENCIA, H.",1,"Foundations of Social Work Practice I",260,4
"20F","SOC WLF","210A","1","A",23,28,"PALENCIA, H.",1,"Foundations of Social Work Practice I",260,4
"20F","SOC WLF","210A","1","A-",2,28,"PALENCIA, H.",1,"Foundations of Social Work Practice I",260,3.7
"20F","SOC WLF","210A","1","B+",2,28,"PALENCIA, H.",1,"Foundations of Social Work Practice I",260,3.3
"20F","SOC WLF","210A","2","A+",11,27,"LOWE, L.B.",1,"Foundations of Social Work Practice I",260,4
"20F","SOC WLF","210A","2","A",13,27,"LOWE, L.B.",1,"Foundations of Social Work Practice I",260,4
"20F","SOC WLF","210A","2","A-",2,27,"LOWE, L.B.",1,"Foundations of Social Work Practice I",260,3.7
"20F","SOC WLF","210A","2","B",1,27,"LOWE, L.B.",1,"Foundations of Social Work Practice I",260,3
"20F","SOC WLF","210A","3","A+",1,29,"PALENCIA, H.",1,"Foundations of Social Work Practice I",260,4
"20F","SOC WLF","210A","3","A",24,29,"PALENCIA, H.",1,"Foundations of Social Work Practice I",260,4
"20F","SOC WLF","210A","3","A-",4,29,"PALENCIA, H.",1,"Foundations of Social Work Practice I",260,3.7
"20F","SOC WLF","210A","4","A",27,29,"ASTOR, R.A.",1,"Foundations of Social Work Practice I",260,4
"20F","SOC WLF","210A","4","A-",2,29,"ASTOR, R.A.",1,"Foundations of Social Work Practice I",260,3.7
"20F","SOC WLF","211A","1","A",4,29,"SMALL, L.A.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,4
"20F","SOC WLF","211A","1","A-",16,29,"SMALL, L.A.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,3.7
"20F","SOC WLF","211A","1","B+",8,29,"SMALL, L.A.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,3.3
"20F","SOC WLF","211A","1","S",1,29,"SMALL, L.A.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,0
"20F","SOC WLF","211A","2","A",3,27,"SMALL, L.A.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,4
"20F","SOC WLF","211A","2","A-",16,27,"SMALL, L.A.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,3.7
"20F","SOC WLF","211A","2","B+",6,27,"SMALL, L.A.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,3.3
"20F","SOC WLF","211A","2","B",1,27,"SMALL, L.A.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,3
"20F","SOC WLF","211A","2","S",1,27,"SMALL, L.A.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,0
"20F","SOC WLF","211A","3","A",27,28,"BRINDERSON, L.A.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,4
"20F","SOC WLF","211A","3","A-",1,28,"BRINDERSON, L.A.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,3.7
"20F","SOC WLF","211A","4","A",20,29,"TALLEY, M.D.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,4
"20F","SOC WLF","211A","4","A-",6,29,"TALLEY, M.D.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,3.7
"20F","SOC WLF","211A","4","B+",2,29,"TALLEY, M.D.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,3.3
"20F","SOC WLF","211A","4","B",1,29,"TALLEY, M.D.",1,"Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I",260,3
"20F","SOC WLF","214A","1","A+",16,29,"IGLEHART, A.P.",1,"Foundations of Social Welfare Policy",260,4
"20F","SOC WLF","214A","1","A",12,29,"IGLEHART, A.P.",1,"Foundations of Social Welfare Policy",260,4
"20F","SOC WLF","214A","1","I",1,29,"IGLEHART, A.P.",1,"Foundations of Social Welfare Policy",260,0
"20F","SOC WLF","214A","2","A",28,28,"WANG, L.S.",1,"Foundations of Social Welfare Policy",260,4
"20F","SOC WLF","214A","3","A+",12,27,"IGLEHART, A.P.",1,"Foundations of Social Welfare Policy",260,4
"20F","SOC WLF","214A","3","A",13,27,"IGLEHART, A.P.",1,"Foundations of Social Welfare Policy",260,4
"20F","SOC WLF","214A","3","I",2,27,"IGLEHART, A.P.",1,"Foundations of Social Welfare Policy",260,0
"20F","SOC WLF","214A","4","A",28,29,"WANG, L.S.",1,"Foundations of Social Welfare Policy",260,4
"20F","SOC WLF","214A","4","A-",1,29,"WANG, L.S.",1,"Foundations of Social Welfare Policy",260,3.7
"20F","SOC WLF","231A","1","A+",21,25,"PERRIGO, J.L.",1,"Family Systems Interventions",260,4
"20F","SOC WLF","231A","1","A",3,25,"PERRIGO, J.L.",1,"Family Systems Interventions",260,4
"20F","SOC WLF","231A","1","U",1,25,"PERRIGO, J.L.",1,"Family Systems Interventions",260,0
"20F","SOC WLF","231A","2","A+",5,25,"MOIO, J.A.",1,"Family Systems Interventions",260,4
"20F","SOC WLF","231A","2","A",18,25,"MOIO, J.A.",1,"Family Systems Interventions",260,4
"20F","SOC WLF","231A","2","A-",1,25,"MOIO, J.A.",1,"Family Systems Interventions",260,3.7
"20F","SOC WLF","231A","2","S",1,25,"MOIO, J.A.",1,"Family Systems Interventions",260,0
"20F","SOC WLF","231A","3","A+",3,21,"MOIO, J.A.",1,"Family Systems Interventions",260,4
"20F","SOC WLF","231A","3","A",16,21,"MOIO, J.A.",1,"Family Systems Interventions",260,4
"20F","SOC WLF","231A","3","A-",1,21,"MOIO, J.A.",1,"Family Systems Interventions",260,3.7
"20F","SOC WLF","231A","3","S",1,21,"MOIO, J.A.",1,"Family Systems Interventions",260,0
"20F","SOC WLF","231F","1","A",18,26,"RAMIREZ, G.U.",1,"Advanced Social Welfare Practice: Cognitive-Behavioral Theories and Methods",260,4
"20F","SOC WLF","231F","1","A-",8,26,"RAMIREZ, G.U.",1,"Advanced Social Welfare Practice: Cognitive-Behavioral Theories and Methods",260,3.7
"20F","SOC WLF","231F","2","A",15,22,"RAMIREZ, G.U.",1,"Advanced Social Welfare Practice: Cognitive-Behavioral Theories and Methods",260,4
"20F","SOC WLF","231F","2","A-",5,22,"RAMIREZ, G.U.",1,"Advanced Social Welfare Practice: Cognitive-Behavioral Theories and Methods",260,3.7
"20F","SOC WLF","231F","2","S",2,22,"RAMIREZ, G.U.",1,"Advanced Social Welfare Practice: Cognitive-Behavioral Theories and Methods",260,0
"20F","SOC WLF","241J","1","A",24,24,"MOIO, J.A.",1,"Advanced Social Welfare Practice: Community Practice",260,4
"20F","SOC WLF","260A","1","A",1,27,"WRAY-LAKE, L.",1,"Research Capstone I: Project Development",260,4
"20F","SOC WLF","260A","1","S",26,27,"WRAY-LAKE, L.",1,"Research Capstone I: Project Development",260,0
"20F","SOC WLF","260A","2","S",29,29,"KARIMLI, L.",1,"Research Capstone I: Project Development",260,0
"20F","SOC WLF","260A","3","A",1,30,"LEVY-STORMS, L.F.",1,"Research Capstone I: Project Development",260,4
"20F","SOC WLF","260A","3","S",29,30,"LEVY-STORMS, L.F.",1,"Research Capstone I: Project Development",260,0
"20F","SOC WLF","M290J","1","A+",4,20,"COOPER, K.",1,"Child Welfare Policy",260,4
"20F","SOC WLF","M290J","1","A",15,20,"COOPER, K.",1,"Child Welfare Policy",260,4
"20F","SOC WLF","M290J","1","A-",1,20,"COOPER, K.",1,"Child Welfare Policy",260,3.7
"20F","SOC WLF","M290L","1","A+",2,16,"THOMAS, M.",1,"Poverty, Poor, and Welfare Reform",260,4
"20F","SOC WLF","M290L","1","A",11,16,"THOMAS, M.",1,"Poverty, Poor, and Welfare Reform",260,4
"20F","SOC WLF","M290L","1","A-",1,16,"THOMAS, M.",1,"Poverty, Poor, and Welfare Reform",260,3.7
"20F","SOC WLF","M290L","1","S",2,16,"THOMAS, M.",1,"Poverty, Poor, and Welfare Reform",260,0
"20F","SOC WLF","M290M","1","A",4,12,"KAPLAN, M.S.",1,"Health Policy",260,4
"20F","SOC WLF","M290M","1","A-",8,12,"KAPLAN, M.S.",1,"Health Policy",260,3.7
"20F","SOC WLF","401A","2","IP",41,41,"DUNHAM, L.R.",1,"Practicum: Social Work",260,0
"20F","SOC WLF","401A","6","IP",18,18,"HUR, T.",1,"Practicum: Social Work",260,0
"20F","SOC WLF","401A","7","IP",26,26,"JAMES, T.L.",1,"Practicum: Social Work",260,0
"20F","SOC WLF","401A","9","IP",21,21,"PALENCIA, H.",1,"Practicum: Social Work",260,0
"20F","SOC WLF","402A","3","IP",16,16,"TALLEY, M.D.",1,"Advanced Practicum: Social Work",260,0
"20F","SOC WLF","402A","6","IP",22,22,"HUR, T.",1,"Advanced Practicum: Social Work",260,0
"20F","SOC WLF","402A","8","IP",16,16,"BRINDERSON, L.A.",1,"Advanced Practicum: Social Work",260,0
"20F","SOC WLF","402A","9","IP",11,11,"PALENCIA, H.",1,"Advanced Practicum: Social Work",260,0
"20F","SOCIOL","1","1","A+",4,274,"COLLETT, J.L.",1,"Introductory Sociology",260,4
"20F","SOCIOL","1","1","A",167,274,"COLLETT, J.L.",1,"Introductory Sociology",260,4
"20F","SOCIOL","1","1","A-",36,274,"COLLETT, J.L.",1,"Introductory Sociology",260,3.7
"20F","SOCIOL","1","1","B+",27,274,"COLLETT, J.L.",1,"Introductory Sociology",260,3.3
"20F","SOCIOL","1","1","B",11,274,"COLLETT, J.L.",1,"Introductory Sociology",260,3
"20F","SOCIOL","1","1","B-",5,274,"COLLETT, J.L.",1,"Introductory Sociology",260,2.7
"20F","SOCIOL","1","1","C+",3,274,"COLLETT, J.L.",1,"Introductory Sociology",260,2.3
"20F","SOCIOL","1","1","C",3,274,"COLLETT, J.L.",1,"Introductory Sociology",260,2
"20F","SOCIOL","1","1","C-",1,274,"COLLETT, J.L.",1,"Introductory Sociology",260,1.7
"20F","SOCIOL","1","1","D",1,274,"COLLETT, J.L.",1,"Introductory Sociology",260,1
"20F","SOCIOL","1","1","F",1,274,"COLLETT, J.L.",1,"Introductory Sociology",260,0
"20F","SOCIOL","1","1","I",1,274,"COLLETT, J.L.",1,"Introductory Sociology",260,0
"20F","SOCIOL","1","1","P",12,274,"COLLETT, J.L.",1,"Introductory Sociology",260,-1
"20F","SOCIOL","1","1","DR",2,274,"COLLETT, J.L.",1,"Introductory Sociology",260,0
"20F","SOCIOL","1","2","A+",25,296,"VILLARREAL, A.",1,"Introductory Sociology",260,4
"20F","SOCIOL","1","2","A",90,296,"VILLARREAL, A.",1,"Introductory Sociology",260,4
"20F","SOCIOL","1","2","A-",55,296,"VILLARREAL, A.",1,"Introductory Sociology",260,3.7
"20F","SOCIOL","1","2","B+",33,296,"VILLARREAL, A.",1,"Introductory Sociology",260,3.3
"20F","SOCIOL","1","2","B",30,296,"VILLARREAL, A.",1,"Introductory Sociology",260,3
"20F","SOCIOL","1","2","B-",18,296,"VILLARREAL, A.",1,"Introductory Sociology",260,2.7
"20F","SOCIOL","1","2","C+",15,296,"VILLARREAL, A.",1,"Introductory Sociology",260,2.3
"20F","SOCIOL","1","2","C",10,296,"VILLARREAL, A.",1,"Introductory Sociology",260,2
"20F","SOCIOL","1","2","C-",4,296,"VILLARREAL, A.",1,"Introductory Sociology",260,1.7
"20F","SOCIOL","1","2","D+",3,296,"VILLARREAL, A.",1,"Introductory Sociology",260,1.3
"20F","SOCIOL","1","2","D",2,296,"VILLARREAL, A.",1,"Introductory Sociology",260,1
"20F","SOCIOL","1","2","F",1,296,"VILLARREAL, A.",1,"Introductory Sociology",260,0
"20F","SOCIOL","1","2","P",10,296,"VILLARREAL, A.",1,"Introductory Sociology",260,-1
"20F","SOCIOL","1","3","A",5,15,"COLLETT, J.L.",1,"Introductory Sociology",260,4
"20F","SOCIOL","1","3","A-",2,15,"COLLETT, J.L.",1,"Introductory Sociology",260,3.7
"20F","SOCIOL","1","3","B+",1,15,"COLLETT, J.L.",1,"Introductory Sociology",260,3.3
"20F","SOCIOL","1","3","B",1,15,"COLLETT, J.L.",1,"Introductory Sociology",260,3
"20F","SOCIOL","1","3","C+",1,15,"COLLETT, J.L.",1,"Introductory Sociology",260,2.3
"20F","SOCIOL","1","3","C-",1,15,"COLLETT, J.L.",1,"Introductory Sociology",260,1.7
"20F","SOCIOL","1","3","F",3,15,"COLLETT, J.L.",1,"Introductory Sociology",260,0
"20F","SOCIOL","1","3","I",1,15,"COLLETT, J.L.",1,"Introductory Sociology",260,0
"20F","SOCIOL","M5","1","A+",1,75,"LACAYO, C.O.",1,"Social Organization of Black Communities",260,4
"20F","SOCIOL","M5","1","A",11,75,"LACAYO, C.O.",1,"Social Organization of Black Communities",260,4
"20F","SOCIOL","M5","1","A-",20,75,"LACAYO, C.O.",1,"Social Organization of Black Communities",260,3.7
"20F","SOCIOL","M5","1","B+",11,75,"LACAYO, C.O.",1,"Social Organization of Black Communities",260,3.3
"20F","SOCIOL","M5","1","B",19,75,"LACAYO, C.O.",1,"Social Organization of Black Communities",260,3
"20F","SOCIOL","M5","1","B-",3,75,"LACAYO, C.O.",1,"Social Organization of Black Communities",260,2.7
"20F","SOCIOL","M5","1","C+",4,75,"LACAYO, C.O.",1,"Social Organization of Black Communities",260,2.3
"20F","SOCIOL","M5","1","C",1,75,"LACAYO, C.O.",1,"Social Organization of Black Communities",260,2
"20F","SOCIOL","M5","1","D+",1,75,"LACAYO, C.O.",1,"Social Organization of Black Communities",260,1.3
"20F","SOCIOL","M5","1","D",1,75,"LACAYO, C.O.",1,"Social Organization of Black Communities",260,1
"20F","SOCIOL","M5","1","F",2,75,"LACAYO, C.O.",1,"Social Organization of Black Communities",260,0
"20F","SOCIOL","M5","1","P",1,75,"LACAYO, C.O.",1,"Social Organization of Black Communities",260,-1
"","","","","",NA,NA,"",NA,"",NA,0
"20F","SOCIOL","20","1","A+",16,146,"ROSSI, G.",1,"Introduction to Sociological Research Methods",260,4
"20F","SOCIOL","20","1","A",42,146,"ROSSI, G.",1,"Introduction to Sociological Research Methods",260,4
"20F","SOCIOL","20","1","A-",29,146,"ROSSI, G.",1,"Introduction to Sociological Research Methods",260,3.7
"20F","SOCIOL","20","1","B+",15,146,"ROSSI, G.",1,"Introduction to Sociological Research Methods",260,3.3
"20F","SOCIOL","20","1","B",19,146,"ROSSI, G.",1,"Introduction to Sociological Research Methods",260,3
"20F","SOCIOL","20","1","B-",9,146,"ROSSI, G.",1,"Introduction to Sociological Research Methods",260,2.7
"20F","SOCIOL","20","1","C+",7,146,"ROSSI, G.",1,"Introduction to Sociological Research Methods",260,2.3
"20F","SOCIOL","20","1","C",1,146,"ROSSI, G.",1,"Introduction to Sociological Research Methods",260,2
"20F","SOCIOL","20","1","D+",2,146,"ROSSI, G.",1,"Introduction to Sociological Research Methods",260,1.3
"20F","SOCIOL","20","1","D-",1,146,"ROSSI, G.",1,"Introduction to Sociological Research Methods",260,0.7
"20F","SOCIOL","20","1","NP",3,146,"ROSSI, G.",1,"Introduction to Sociological Research Methods",260,-2
"20F","SOCIOL","20","1","P",2,146,"ROSSI, G.",1,"Introduction to Sociological Research Methods",260,-1
"20F","SOCIOL","20","2","A+",5,147,"YU, W.",1,"Introduction to Sociological Research Methods",260,4
"20F","SOCIOL","20","2","A",32,147,"YU, W.",1,"Introduction to Sociological Research Methods",260,4
"20F","SOCIOL","20","2","A-",19,147,"YU, W.",1,"Introduction to Sociological Research Methods",260,3.7
"20F","SOCIOL","20","2","B+",20,147,"YU, W.",1,"Introduction to Sociological Research Methods",260,3.3
"20F","SOCIOL","20","2","B",22,147,"YU, W.",1,"Introduction to Sociological Research Methods",260,3
"20F","SOCIOL","20","2","B-",6,147,"YU, W.",1,"Introduction to Sociological Research Methods",260,2.7
"20F","SOCIOL","20","2","C+",4,147,"YU, W.",1,"Introduction to Sociological Research Methods",260,2.3
"20F","SOCIOL","20","2","C",11,147,"YU, W.",1,"Introduction to Sociological Research Methods",260,2
"20F","SOCIOL","20","2","D+",3,147,"YU, W.",1,"Introduction to Sociological Research Methods",260,1.3
"20F","SOCIOL","20","2","D",1,147,"YU, W.",1,"Introduction to Sociological Research Methods",260,1
"20F","SOCIOL","20","2","F",6,147,"YU, W.",1,"Introduction to Sociological Research Methods",260,0
"20F","SOCIOL","20","2","I",2,147,"YU, W.",1,"Introduction to Sociological Research Methods",260,0
"20F","SOCIOL","20","2","NP",2,147,"YU, W.",1,"Introduction to Sociological Research Methods",260,-2
"20F","SOCIOL","20","2","P",14,147,"YU, W.",1,"Introduction to Sociological Research Methods",260,-1
"20F","SOCIOL","89","2","A+",6,18,"ROSSI, G.",1,"Honors Seminars",260,4
"20F","SOCIOL","89","2","A",8,18,"ROSSI, G.",1,"Honors Seminars",260,4
"20F","SOCIOL","89","2","A-",2,18,"ROSSI, G.",1,"Honors Seminars",260,3.7
"20F","SOCIOL","89","2","B+",1,18,"ROSSI, G.",1,"Honors Seminars",260,3.3
"20F","SOCIOL","89","2","F",1,18,"ROSSI, G.",1,"Honors Seminars",260,0
"20F","SOCIOL","89","3","A+",1,13,"VILLARREAL, A.",1,"Honors Seminars",260,4
"20F","SOCIOL","89","3","A",9,13,"VILLARREAL, A.",1,"Honors Seminars",260,4
"20F","SOCIOL","89","3","A-",3,13,"VILLARREAL, A.",1,"Honors Seminars",260,3.7
"20F","SOCIOL","101","1","A",9,148,"AYALA, C.J.",1,"Development of Sociological Theory",260,4
"20F","SOCIOL","101","1","A-",17,148,"AYALA, C.J.",1,"Development of Sociological Theory",260,3.7
"20F","SOCIOL","101","1","B+",17,148,"AYALA, C.J.",1,"Development of Sociological Theory",260,3.3
"20F","SOCIOL","101","1","B",33,148,"AYALA, C.J.",1,"Development of Sociological Theory",260,3
"20F","SOCIOL","101","1","B-",16,148,"AYALA, C.J.",1,"Development of Sociological Theory",260,2.7
"20F","SOCIOL","101","1","C+",17,148,"AYALA, C.J.",1,"Development of Sociological Theory",260,2.3
"20F","SOCIOL","101","1","C",9,148,"AYALA, C.J.",1,"Development of Sociological Theory",260,2
"20F","SOCIOL","101","1","C-",5,148,"AYALA, C.J.",1,"Development of Sociological Theory",260,1.7
"20F","SOCIOL","101","1","D+",6,148,"AYALA, C.J.",1,"Development of Sociological Theory",260,1.3
"20F","SOCIOL","101","1","D",6,148,"AYALA, C.J.",1,"Development of Sociological Theory",260,1
"20F","SOCIOL","101","1","D-",2,148,"AYALA, C.J.",1,"Development of Sociological Theory",260,0.7
"20F","SOCIOL","101","1","F",3,148,"AYALA, C.J.",1,"Development of Sociological Theory",260,0
"20F","SOCIOL","101","1","NP",5,148,"AYALA, C.J.",1,"Development of Sociological Theory",260,-2
"20F","SOCIOL","101","1","P",3,148,"AYALA, C.J.",1,"Development of Sociological Theory",260,-1
"20F","SOCIOL","101","2","A+",19,150,"SPEER, I.D.",1,"Development of Sociological Theory",260,4
"20F","SOCIOL","101","2","A",58,150,"SPEER, I.D.",1,"Development of Sociological Theory",260,4
"20F","SOCIOL","101","2","A-",27,150,"SPEER, I.D.",1,"Development of Sociological Theory",260,3.7
"20F","SOCIOL","101","2","B+",16,150,"SPEER, I.D.",1,"Development of Sociological Theory",260,3.3
"20F","SOCIOL","101","2","B",11,150,"SPEER, I.D.",1,"Development of Sociological Theory",260,3
