hour,minute,avg_n_people,week,day,facility,avg_n_people_rel
1,10,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
1,20,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
1,30,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
1,40,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
1,50,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
2,0,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
2,10,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
2,20,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
2,30,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
2,40,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
2,50,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
3,0,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
3,10,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
3,20,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
3,30,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
3,40,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
3,50,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
4,0,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
4,10,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
4,20,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
4,30,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
4,40,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
4,50,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
5,0,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
5,10,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
5,20,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
5,30,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
5,40,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
5,50,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
6,0,8.0,Weeks 4 to 8,Monday to Thursday,bfit,0.052
6,10,14.0,Weeks 4 to 8,Monday to Thursday,bfit,0.091
6,20,21.0,Weeks 4 to 8,Monday to Thursday,bfit,0.136
6,30,25.0,Weeks 4 to 8,Monday to Thursday,bfit,0.162
6,40,29.0,Weeks 4 to 8,Monday to Thursday,bfit,0.188
6,50,32.0,Weeks 4 to 8,Monday to Thursday,bfit,0.208
7,0,37.0,Weeks 4 to 8,Monday to Thursday,bfit,0.24
7,10,42.0,Weeks 4 to 8,Monday to Thursday,bfit,0.273
7,20,45.0,Weeks 4 to 8,Monday to Thursday,bfit,0.292
7,30,48.0,Weeks 4 to 8,Monday to Thursday,bfit,0.312
7,40,48.0,Weeks 4 to 8,Monday to Thursday,bfit,0.312
7,50,48.0,Weeks 4 to 8,Monday to Thursday,bfit,0.312
8,0,47.0,Weeks 4 to 8,Monday to Thursday,bfit,0.305
8,10,49.0,Weeks 4 to 8,Monday to Thursday,bfit,0.318
8,20,49.0,Weeks 4 to 8,Monday to Thursday,bfit,0.318
8,30,52.0,Weeks 4 to 8,Monday to Thursday,bfit,0.338
8,40,52.0,Weeks 4 to 8,Monday to Thursday,bfit,0.338
8,50,50.0,Weeks 4 to 8,Monday to Thursday,bfit,0.325
9,0,54.0,Weeks 4 to 8,Monday to Thursday,bfit,0.351
9,10,55.0,Weeks 4 to 8,Monday to Thursday,bfit,0.357
9,20,56.0,Weeks 4 to 8,Monday to Thursday,bfit,0.364
9,30,57.0,Weeks 4 to 8,Monday to Thursday,bfit,0.37
9,40,57.0,Weeks 4 to 8,Monday to Thursday,bfit,0.37
9,50,55.0,Weeks 4 to 8,Monday to Thursday,bfit,0.357
10,0,62.0,Weeks 4 to 8,Monday to Thursday,bfit,0.403
10,10,63.0,Weeks 4 to 8,Monday to Thursday,bfit,0.409
10,20,61.0,Weeks 4 to 8,Monday to Thursday,bfit,0.396
10,30,59.0,Weeks 4 to 8,Monday to Thursday,bfit,0.383
10,40,59.0,Weeks 4 to 8,Monday to Thursday,bfit,0.383
10,50,58.0,Weeks 4 to 8,Monday to Thursday,bfit,0.377
11,0,65.0,Weeks 4 to 8,Monday to Thursday,bfit,0.422
11,10,66.0,Weeks 4 to 8,Monday to Thursday,bfit,0.429
11,20,66.0,Weeks 4 to 8,Monday to Thursday,bfit,0.429
11,30,62.0,Weeks 4 to 8,Monday to Thursday,bfit,0.403
11,40,59.0,Weeks 4 to 8,Monday to Thursday,bfit,0.383
11,50,55.0,Weeks 4 to 8,Monday to Thursday,bfit,0.357
12,0,57.0,Weeks 4 to 8,Monday to Thursday,bfit,0.37
12,10,58.0,Weeks 4 to 8,Monday to Thursday,bfit,0.377
12,20,60.0,Weeks 4 to 8,Monday to Thursday,bfit,0.39
12,30,61.0,Weeks 4 to 8,Monday to Thursday,bfit,0.396
12,40,58.0,Weeks 4 to 8,Monday to Thursday,bfit,0.377
12,50,56.0,Weeks 4 to 8,Monday to Thursday,bfit,0.364
13,0,54.0,Weeks 4 to 8,Monday to Thursday,bfit,0.351
13,10,54.0,Weeks 4 to 8,Monday to Thursday,bfit,0.351
13,20,51.0,Weeks 4 to 8,Monday to Thursday,bfit,0.331
13,30,49.0,Weeks 4 to 8,Monday to Thursday,bfit,0.318
13,40,47.0,Weeks 4 to 8,Monday to Thursday,bfit,0.305
13,50,48.0,Weeks 4 to 8,Monday to Thursday,bfit,0.312
14,0,54.0,Weeks 4 to 8,Monday to Thursday,bfit,0.351
14,10,56.0,Weeks 4 to 8,Monday to Thursday,bfit,0.364
14,20,58.0,Weeks 4 to 8,Monday to Thursday,bfit,0.377
14,30,61.0,Weeks 4 to 8,Monday to Thursday,bfit,0.396
14,40,62.0,Weeks 4 to 8,Monday to Thursday,bfit,0.403
14,50,63.0,Weeks 4 to 8,Monday to Thursday,bfit,0.409
15,0,65.0,Weeks 4 to 8,Monday to Thursday,bfit,0.422
15,10,66.0,Weeks 4 to 8,Monday to Thursday,bfit,0.429
15,20,69.0,Weeks 4 to 8,Monday to Thursday,bfit,0.448
15,30,74.0,Weeks 4 to 8,Monday to Thursday,bfit,0.481
15,40,79.0,Weeks 4 to 8,Monday to Thursday,bfit,0.513
15,50,80.0,Weeks 4 to 8,Monday to Thursday,bfit,0.519
16,0,86.0,Weeks 4 to 8,Monday to Thursday,bfit,0.558
16,10,94.0,Weeks 4 to 8,Monday to Thursday,bfit,0.61
16,20,98.0,Weeks 4 to 8,Monday to Thursday,bfit,0.636
16,30,101.0,Weeks 4 to 8,Monday to Thursday,bfit,0.656
16,40,101.0,Weeks 4 to 8,Monday to Thursday,bfit,0.656
16,50,100.0,Weeks 4 to 8,Monday to Thursday,bfit,0.649
17,0,105.0,Weeks 4 to 8,Monday to Thursday,bfit,0.682
17,10,111.0,Weeks 4 to 8,Monday to Thursday,bfit,0.721
17,20,111.0,Weeks 4 to 8,Monday to Thursday,bfit,0.721
17,30,114.0,Weeks 4 to 8,Monday to Thursday,bfit,0.74
17,40,113.0,Weeks 4 to 8,Monday to Thursday,bfit,0.734
17,50,112.0,Weeks 4 to 8,Monday to Thursday,bfit,0.727
18,0,113.0,Weeks 4 to 8,Monday to Thursday,bfit,0.734
18,10,114.0,Weeks 4 to 8,Monday to Thursday,bfit,0.74
18,20,111.0,Weeks 4 to 8,Monday to Thursday,bfit,0.721
18,30,107.0,Weeks 4 to 8,Monday to Thursday,bfit,0.695
18,40,104.0,Weeks 4 to 8,Monday to Thursday,bfit,0.675
18,50,99.0,Weeks 4 to 8,Monday to Thursday,bfit,0.643
19,0,98.0,Weeks 4 to 8,Monday to Thursday,bfit,0.636
19,10,94.0,Weeks 4 to 8,Monday to Thursday,bfit,0.61
19,20,93.0,Weeks 4 to 8,Monday to Thursday,bfit,0.604
19,30,89.0,Weeks 4 to 8,Monday to Thursday,bfit,0.578
19,40,87.0,Weeks 4 to 8,Monday to Thursday,bfit,0.565
19,50,86.0,Weeks 4 to 8,Monday to Thursday,bfit,0.558
20,0,89.0,Weeks 4 to 8,Monday to Thursday,bfit,0.578
20,10,91.0,Weeks 4 to 8,Monday to Thursday,bfit,0.591
20,20,93.0,Weeks 4 to 8,Monday to Thursday,bfit,0.604
20,30,92.0,Weeks 4 to 8,Monday to Thursday,bfit,0.597
20,40,96.0,Weeks 4 to 8,Monday to Thursday,bfit,0.623
20,50,98.0,Weeks 4 to 8,Monday to Thursday,bfit,0.636
21,0,103.0,Weeks 4 to 8,Monday to Thursday,bfit,0.669
21,10,110.0,Weeks 4 to 8,Monday to Thursday,bfit,0.714
21,20,112.0,Weeks 4 to 8,Monday to Thursday,bfit,0.727
21,30,113.0,Weeks 4 to 8,Monday to Thursday,bfit,0.734
21,40,113.0,Weeks 4 to 8,Monday to Thursday,bfit,0.734
21,50,114.0,Weeks 4 to 8,Monday to Thursday,bfit,0.74
22,0,116.0,Weeks 4 to 8,Monday to Thursday,bfit,0.753
22,10,115.0,Weeks 4 to 8,Monday to Thursday,bfit,0.747
22,20,114.0,Weeks 4 to 8,Monday to Thursday,bfit,0.74
22,30,112.0,Weeks 4 to 8,Monday to Thursday,bfit,0.727
22,40,109.0,Weeks 4 to 8,Monday to Thursday,bfit,0.708
22,50,105.0,Weeks 4 to 8,Monday to Thursday,bfit,0.682
23,0,102.0,Weeks 4 to 8,Monday to Thursday,bfit,0.662
23,10,98.0,Weeks 4 to 8,Monday to Thursday,bfit,0.636
23,20,93.0,Weeks 4 to 8,Monday to Thursday,bfit,0.604
23,30,89.0,Weeks 4 to 8,Monday to Thursday,bfit,0.578
23,40,83.0,Weeks 4 to 8,Monday to Thursday,bfit,0.539
23,50,76.0,Weeks 4 to 8,Monday to Thursday,bfit,0.494
0,0,59.0,Weeks 4 to 8,Friday,bfit,0.383
0,10,54.0,Weeks 4 to 8,Friday,bfit,0.351
0,20,49.0,Weeks 4 to 8,Friday,bfit,0.318
0,30,41.0,Weeks 4 to 8,Friday,bfit,0.266
0,40,32.0,Weeks 4 to 8,Friday,bfit,0.208
0,50,24.0,Weeks 4 to 8,Friday,bfit,0.156
1,0,0.0,Weeks 4 to 8,Friday,bfit,0.0
1,10,0.0,Weeks 4 to 8,Friday,bfit,0.0
1,20,0.0,Weeks 4 to 8,Friday,bfit,0.0
1,30,0.0,Weeks 4 to 8,Friday,bfit,0.0
1,40,0.0,Weeks 4 to 8,Friday,bfit,0.0
1,50,0.0,Weeks 4 to 8,Friday,bfit,0.0
2,0,0.0,Weeks 4 to 8,Friday,bfit,0.0
2,10,0.0,Weeks 4 to 8,Friday,bfit,0.0
2,20,0.0,Weeks 4 to 8,Friday,bfit,0.0
2,30,0.0,Weeks 4 to 8,Friday,bfit,0.0
2,40,0.0,Weeks 4 to 8,Friday,bfit,0.0
2,50,0.0,Weeks 4 to 8,Friday,bfit,0.0
3,0,0.0,Weeks 4 to 8,Friday,bfit,0.0
3,10,0.0,Weeks 4 to 8,Friday,bfit,0.0
3,20,0.0,Weeks 4 to 8,Friday,bfit,0.0
3,30,0.0,Weeks 4 to 8,Friday,bfit,0.0
3,40,0.0,Weeks 4 to 8,Friday,bfit,0.0
3,50,0.0,Weeks 4 to 8,Friday,bfit,0.0
4,0,0.0,Weeks 4 to 8,Friday,bfit,0.0
4,10,0.0,Weeks 4 to 8,Friday,bfit,0.0
4,20,0.0,Weeks 4 to 8,Friday,bfit,0.0
4,30,0.0,Weeks 4 to 8,Friday,bfit,0.0
4,40,0.0,Weeks 4 to 8,Friday,bfit,0.0
4,50,0.0,Weeks 4 to 8,Friday,bfit,0.0
5,0,0.0,Weeks 4 to 8,Friday,bfit,0.0
5,10,0.0,Weeks 4 to 8,Friday,bfit,0.0
5,20,0.0,Weeks 4 to 8,Friday,bfit,0.0
5,30,0.0,Weeks 4 to 8,Friday,bfit,0.0
5,40,0.0,Weeks 4 to 8,Friday,bfit,0.0
5,50,0.0,Weeks 4 to 8,Friday,bfit,0.0
6,0,7.0,Weeks 4 to 8,Friday,bfit,0.045
6,10,11.0,Weeks 4 to 8,Friday,bfit,0.071
6,20,16.0,Weeks 4 to 8,Friday,bfit,0.104
6,30,20.0,Weeks 4 to 8,Friday,bfit,0.13
6,40,20.0,Weeks 4 to 8,Friday,bfit,0.13
6,50,22.0,Weeks 4 to 8,Friday,bfit,0.143
7,0,23.0,Weeks 4 to 8,Friday,bfit,0.149
7,10,27.0,Weeks 4 to 8,Friday,bfit,0.175
7,20,31.0,Weeks 4 to 8,Friday,bfit,0.201
7,30,32.0,Weeks 4 to 8,Friday,bfit,0.208
7,40,33.0,Weeks 4 to 8,Friday,bfit,0.214
7,50,33.0,Weeks 4 to 8,Friday,bfit,0.214
8,0,34.0,Weeks 4 to 8,Friday,bfit,0.221
8,10,34.0,Weeks 4 to 8,Friday,bfit,0.221
8,20,35.0,Weeks 4 to 8,Friday,bfit,0.227
8,30,34.0,Weeks 4 to 8,Friday,bfit,0.221
8,40,34.0,Weeks 4 to 8,Friday,bfit,0.221
8,50,36.0,Weeks 4 to 8,Friday,bfit,0.234
9,0,38.0,Weeks 4 to 8,Friday,bfit,0.247
9,10,39.0,Weeks 4 to 8,Friday,bfit,0.253
9,20,39.0,Weeks 4 to 8,Friday,bfit,0.253
9,30,40.0,Weeks 4 to 8,Friday,bfit,0.26
9,40,40.0,Weeks 4 to 8,Friday,bfit,0.26
9,50,43.0,Weeks 4 to 8,Friday,bfit,0.279
10,0,50.0,Weeks 4 to 8,Friday,bfit,0.325
10,10,52.0,Weeks 4 to 8,Friday,bfit,0.338
10,20,52.0,Weeks 4 to 8,Friday,bfit,0.338
10,30,54.0,Weeks 4 to 8,Friday,bfit,0.351
10,40,54.0,Weeks 4 to 8,Friday,bfit,0.351
10,50,53.0,Weeks 4 to 8,Friday,bfit,0.344
11,0,61.0,Weeks 4 to 8,Friday,bfit,0.396
11,10,65.0,Weeks 4 to 8,Friday,bfit,0.422
11,20,66.0,Weeks 4 to 8,Friday,bfit,0.429
11,30,66.0,Weeks 4 to 8,Friday,bfit,0.429
11,40,63.0,Weeks 4 to 8,Friday,bfit,0.409
11,50,59.0,Weeks 4 to 8,Friday,bfit,0.383
12,0,60.0,Weeks 4 to 8,Friday,bfit,0.39
12,10,60.0,Weeks 4 to 8,Friday,bfit,0.39
12,20,61.0,Weeks 4 to 8,Friday,bfit,0.396
12,30,58.0,Weeks 4 to 8,Friday,bfit,0.377
12,40,58.0,Weeks 4 to 8,Friday,bfit,0.377
12,50,58.0,Weeks 4 to 8,Friday,bfit,0.377
13,0,58.0,Weeks 4 to 8,Friday,bfit,0.377
13,10,56.0,Weeks 4 to 8,Friday,bfit,0.364
13,20,54.0,Weeks 4 to 8,Friday,bfit,0.351
13,30,52.0,Weeks 4 to 8,Friday,bfit,0.338
13,40,52.0,Weeks 4 to 8,Friday,bfit,0.338
13,50,49.0,Weeks 4 to 8,Friday,bfit,0.318
14,0,50.0,Weeks 4 to 8,Friday,bfit,0.325
14,10,52.0,Weeks 4 to 8,Friday,bfit,0.338
14,20,54.0,Weeks 4 to 8,Friday,bfit,0.351
14,30,60.0,Weeks 4 to 8,Friday,bfit,0.39
14,40,60.0,Weeks 4 to 8,Friday,bfit,0.39
14,50,63.0,Weeks 4 to 8,Friday,bfit,0.409
15,0,69.0,Weeks 4 to 8,Friday,bfit,0.448
15,10,73.0,Weeks 4 to 8,Friday,bfit,0.474
15,20,74.0,Weeks 4 to 8,Friday,bfit,0.481
15,30,80.0,Weeks 4 to 8,Friday,bfit,0.519
15,40,81.0,Weeks 4 to 8,Friday,bfit,0.526
15,50,82.0,Weeks 4 to 8,Friday,bfit,0.532
16,0,91.0,Weeks 4 to 8,Friday,bfit,0.591
16,10,94.0,Weeks 4 to 8,Friday,bfit,0.61
16,20,95.0,Weeks 4 to 8,Friday,bfit,0.617
16,30,102.0,Weeks 4 to 8,Friday,bfit,0.662
16,40,102.0,Weeks 4 to 8,Friday,bfit,0.662
16,50,103.0,Weeks 4 to 8,Friday,bfit,0.669
17,0,112.0,Weeks 4 to 8,Friday,bfit,0.727
17,10,113.0,Weeks 4 to 8,Friday,bfit,0.734
17,20,114.0,Weeks 4 to 8,Friday,bfit,0.74
17,30,120.0,Weeks 4 to 8,Friday,bfit,0.779
17,40,121.0,Weeks 4 to 8,Friday,bfit,0.786
17,50,118.0,Weeks 4 to 8,Friday,bfit,0.766
18,0,112.0,Weeks 4 to 8,Friday,bfit,0.727
18,10,110.0,Weeks 4 to 8,Friday,bfit,0.714
18,20,110.0,Weeks 4 to 8,Friday,bfit,0.714
18,30,107.0,Weeks 4 to 8,Friday,bfit,0.695
18,40,105.0,Weeks 4 to 8,Friday,bfit,0.682
18,50,98.0,Weeks 4 to 8,Friday,bfit,0.636
19,0,94.0,Weeks 4 to 8,Friday,bfit,0.61
19,10,94.0,Weeks 4 to 8,Friday,bfit,0.61
19,20,89.0,Weeks 4 to 8,Friday,bfit,0.578
19,30,83.0,Weeks 4 to 8,Friday,bfit,0.539
19,40,80.0,Weeks 4 to 8,Friday,bfit,0.519
19,50,77.0,Weeks 4 to 8,Friday,bfit,0.5
20,0,79.0,Weeks 4 to 8,Friday,bfit,0.513
20,10,87.0,Weeks 4 to 8,Friday,bfit,0.565
20,20,91.0,Weeks 4 to 8,Friday,bfit,0.591
20,30,94.0,Weeks 4 to 8,Friday,bfit,0.61
20,40,94.0,Weeks 4 to 8,Friday,bfit,0.61
20,50,92.0,Weeks 4 to 8,Friday,bfit,0.597
21,0,85.0,Weeks 4 to 8,Friday,bfit,0.552
21,10,71.0,Weeks 4 to 8,Friday,bfit,0.461
21,20,58.0,Weeks 4 to 8,Friday,bfit,0.377
21,30,41.0,Weeks 4 to 8,Friday,bfit,0.266
21,40,32.0,Weeks 4 to 8,Friday,bfit,0.208
21,50,22.0,Weeks 4 to 8,Friday,bfit,0.143
22,0,0.0,Weeks 4 to 8,Friday,bfit,0.0
22,10,0.0,Weeks 4 to 8,Friday,bfit,0.0
22,20,0.0,Weeks 4 to 8,Friday,bfit,0.0
22,30,0.0,Weeks 4 to 8,Friday,bfit,0.0
22,40,0.0,Weeks 4 to 8,Friday,bfit,0.0
