"ENROLLMENT","SUBJECT_AREA","CATLG_NBR","SECT_NBR","GRADE","GRD_COUNT","ENRL_TOT","INSTR_NAME","INSTR_CD","TITLE","ENROL_TERM","LG_numeric"
"19F","POL SCI","120B","2","D-",1,109,"CHATTERJEE, S.","1","World Politics and U.S. Foreign Policy after September 11","255",0.7
"19F","POL SCI","120B","2","F",1,109,"CHATTERJEE, S.","1","World Politics and U.S. Foreign Policy after September 11","255",0
"19F","POL SCI","120B","2","P",4,109,"CHATTERJEE, S.","1","World Politics and U.S. Foreign Policy after September 11","255",-1
"19F","POL SCI","135","1","A+",51,63,"WILKINSON, D.O.","1","International Relations of China","255",4
"19F","POL SCI","135","1","A",4,63,"WILKINSON, D.O.","1","International Relations of China","255",4
"19F","POL SCI","135","1","A-",1,63,"WILKINSON, D.O.","1","International Relations of China","255",3.7
"19F","POL SCI","135","1","B+",3,63,"WILKINSON, D.O.","1","International Relations of China","255",3.3
"19F","POL SCI","135","1","B-",1,63,"WILKINSON, D.O.","1","International Relations of China","255",2.7
"19F","POL SCI","135","1","C+",1,63,"WILKINSON, D.O.","1","International Relations of China","255",2.3
"19F","POL SCI","135","1","I",2,63,"WILKINSON, D.O.","1","International Relations of China","255",0
"19F","POL SCI","139","1","A+",1,125,"BERENJI, S.","1","Special Studies in International Relations","255",4
"19F","POL SCI","139","1","A",25,125,"BERENJI, S.","1","Special Studies in International Relations","255",4
"","","","","",NA,NA,"","","","",0
"19F","POL SCI","139","1","A-",22,125,"BERENJI, S.","1","Special Studies in International Relations","255",3.7
"19F","POL SCI","139","1","B+",23,125,"BERENJI, S.","1","Special Studies in International Relations","255",3.3
"19F","POL SCI","139","1","B",30,125,"BERENJI, S.","1","Special Studies in International Relations","255",3
"19F","POL SCI","139","1","B-",12,125,"BERENJI, S.","1","Special Studies in International Relations","255",2.7
"19F","POL SCI","139","1","C+",3,125,"BERENJI, S.","1","Special Studies in International Relations","255",2.3
"19F","POL SCI","139","1","C",5,125,"BERENJI, S.","1","Special Studies in International Relations","255",2
"19F","POL SCI","139","1","D+",2,125,"BERENJI, S.","1","Special Studies in International Relations","255",1.3
"19F","POL SCI","139","1","D-",1,125,"BERENJI, S.","1","Special Studies in International Relations","255",0.7
"19F","POL SCI","139","1","I",1,125,"BERENJI, S.","1","Special Studies in International Relations","255",0
"19F","POL SCI","139","2","A+",12,114,"BEN-EPHRAIM, S.M.","1","Special Studies in International Relations","255",4
"19F","POL SCI","139","2","A",22,114,"BEN-EPHRAIM, S.M.","1","Special Studies in International Relations","255",4
"19F","POL SCI","139","2","A-",29,114,"BEN-EPHRAIM, S.M.","1","Special Studies in International Relations","255",3.7
"19F","POL SCI","139","2","B+",12,114,"BEN-EPHRAIM, S.M.","1","Special Studies in International Relations","255",3.3
"19F","POL SCI","139","2","B",17,114,"BEN-EPHRAIM, S.M.","1","Special Studies in International Relations","255",3
"19F","POL SCI","139","2","B-",20,114,"BEN-EPHRAIM, S.M.","1","Special Studies in International Relations","255",2.7
"19F","POL SCI","139","2","C+",1,114,"BEN-EPHRAIM, S.M.","1","Special Studies in International Relations","255",2.3
"19F","POL SCI","139","2","C",1,114,"BEN-EPHRAIM, S.M.","1","Special Studies in International Relations","255",2
"19F","POL SCI","140B","1","A+",4,111,"JAMES, S.C.","1","National Institutions: The Presidency","255",4
"19F","POL SCI","140B","1","A",30,111,"JAMES, S.C.","1","National Institutions: The Presidency","255",4
"19F","POL SCI","140B","1","A-",10,111,"JAMES, S.C.","1","National Institutions: The Presidency","255",3.7
"19F","POL SCI","140B","1","B+",14,111,"JAMES, S.C.","1","National Institutions: The Presidency","255",3.3
"19F","POL SCI","140B","1","B",29,111,"JAMES, S.C.","1","National Institutions: The Presidency","255",3
"19F","POL SCI","140B","1","B-",10,111,"JAMES, S.C.","1","National Institutions: The Presidency","255",2.7
"19F","POL SCI","140B","1","C+",4,111,"JAMES, S.C.","1","National Institutions: The Presidency","255",2.3
"19F","POL SCI","140B","1","C",5,111,"JAMES, S.C.","1","National Institutions: The Presidency","255",2
"19F","POL SCI","140B","1","C-",2,111,"JAMES, S.C.","1","National Institutions: The Presidency","255",1.7
"19F","POL SCI","140B","1","D+",1,111,"JAMES, S.C.","1","National Institutions: The Presidency","255",1.3
"19F","POL SCI","140B","1","I",1,111,"JAMES, S.C.","1","National Institutions: The Presidency","255",0
"19F","POL SCI","140B","1","P",1,111,"JAMES, S.C.","1","National Institutions: The Presidency","255",-1
"19F","POL SCI","141E","1","A",6,14,"DESVEAUX, J.A.","1","Electoral Politics: Elections, Media, and Strategy","255",4
"19F","POL SCI","141E","1","A-",6,14,"DESVEAUX, J.A.","1","Electoral Politics: Elections, Media, and Strategy","255",3.7
"19F","POL SCI","141E","1","B+",2,14,"DESVEAUX, J.A.","1","Electoral Politics: Elections, Media, and Strategy","255",3.3
"19F","POL SCI","141E","2","A",42,118,"PERIS, W.E.","1","Electoral Politics: Elections, Media, and Strategy","255",4
"19F","POL SCI","141E","2","A-",30,118,"PERIS, W.E.","1","Electoral Politics: Elections, Media, and Strategy","255",3.7
"19F","POL SCI","141E","2","B+",23,118,"PERIS, W.E.","1","Electoral Politics: Elections, Media, and Strategy","255",3.3
"19F","POL SCI","141E","2","B",15,118,"PERIS, W.E.","1","Electoral Politics: Elections, Media, and Strategy","255",3
"19F","POL SCI","141E","2","B-",5,118,"PERIS, W.E.","1","Electoral Politics: Elections, Media, and Strategy","255",2.7
"19F","POL SCI","141E","2","C",2,118,"PERIS, W.E.","1","Electoral Politics: Elections, Media, and Strategy","255",2
"19F","POL SCI","141E","2","C-",1,118,"PERIS, W.E.","1","Electoral Politics: Elections, Media, and Strategy","255",1.7
"19F","POL SCI","142A","1","A+",8,289,"ZALLER, J.R.","1","Political Parties and Interest Groups: Political Parties","255",4
"19F","POL SCI","142A","1","A",227,289,"ZALLER, J.R.","1","Political Parties and Interest Groups: Political Parties","255",4
"19F","POL SCI","142A","1","A-",24,289,"ZALLER, J.R.","1","Political Parties and Interest Groups: Political Parties","255",3.7
"19F","POL SCI","142A","1","B+",11,289,"ZALLER, J.R.","1","Political Parties and Interest Groups: Political Parties","255",3.3
"19F","POL SCI","142A","1","B",6,289,"ZALLER, J.R.","1","Political Parties and Interest Groups: Political Parties","255",3
"19F","POL SCI","142A","1","B-",2,289,"ZALLER, J.R.","1","Political Parties and Interest Groups: Political Parties","255",2.7
"19F","POL SCI","142A","1","C+",1,289,"ZALLER, J.R.","1","Political Parties and Interest Groups: Political Parties","255",2.3
"19F","POL SCI","142A","1","C",4,289,"ZALLER, J.R.","1","Political Parties and Interest Groups: Political Parties","255",2
"19F","POL SCI","142A","1","D+",2,289,"ZALLER, J.R.","1","Political Parties and Interest Groups: Political Parties","255",1.3
"19F","POL SCI","142A","1","D",1,289,"ZALLER, J.R.","1","Political Parties and Interest Groups: Political Parties","255",1
"19F","POL SCI","142A","1","F",1,289,"ZALLER, J.R.","1","Political Parties and Interest Groups: Political Parties","255",0
"19F","POL SCI","142A","1","I",2,289,"ZALLER, J.R.","1","Political Parties and Interest Groups: Political Parties","255",0
"19F","POL SCI","143C","1","A+",122,292,"YOKLEY, L.F.","1","Politics of American Suburbanization","255",4
"19F","POL SCI","143C","1","A",130,292,"YOKLEY, L.F.","1","Politics of American Suburbanization","255",4
"19F","POL SCI","143C","1","A-",17,292,"YOKLEY, L.F.","1","Politics of American Suburbanization","255",3.7
"19F","POL SCI","143C","1","B+",7,292,"YOKLEY, L.F.","1","Politics of American Suburbanization","255",3.3
"19F","POL SCI","143C","1","B",8,292,"YOKLEY, L.F.","1","Politics of American Suburbanization","255",3
"19F","POL SCI","143C","1","C+",1,292,"YOKLEY, L.F.","1","Politics of American Suburbanization","255",2.3
"19F","POL SCI","143C","1","C",3,292,"YOKLEY, L.F.","1","Politics of American Suburbanization","255",2
"19F","POL SCI","143C","1","D+",2,292,"YOKLEY, L.F.","1","Politics of American Suburbanization","255",1.3
"19F","POL SCI","143C","1","D",1,292,"YOKLEY, L.F.","1","Politics of American Suburbanization","255",1
"19F","POL SCI","143C","1","I",1,292,"YOKLEY, L.F.","1","Politics of American Suburbanization","255",0
"19F","POL SCI","145B","1","A+",12,83,"LEBOW, C.C.","1","Public Law and Judicial Process: Constitutional Law--Separation","255",4
"19F","POL SCI","145B","1","A",16,83,"LEBOW, C.C.","1","Public Law and Judicial Process: Constitutional Law--Separation","255",4
"19F","POL SCI","145B","1","A-",10,83,"LEBOW, C.C.","1","Public Law and Judicial Process: Constitutional Law--Separation","255",3.7
"19F","POL SCI","145B","1","B+",9,83,"LEBOW, C.C.","1","Public Law and Judicial Process: Constitutional Law--Separation","255",3.3
"19F","POL SCI","145B","1","B",5,83,"LEBOW, C.C.","1","Public Law and Judicial Process: Constitutional Law--Separation","255",3
"19F","POL SCI","145B","1","B-",8,83,"LEBOW, C.C.","1","Public Law and Judicial Process: Constitutional Law--Separation","255",2.7
"19F","POL SCI","145B","1","C+",5,83,"LEBOW, C.C.","1","Public Law and Judicial Process: Constitutional Law--Separation","255",2.3
"19F","POL SCI","145B","1","C",4,83,"LEBOW, C.C.","1","Public Law and Judicial Process: Constitutional Law--Separation","255",2
"19F","POL SCI","145B","1","C-",2,83,"LEBOW, C.C.","1","Public Law and Judicial Process: Constitutional Law--Separation","255",1.7
"19F","POL SCI","145B","1","D",1,83,"LEBOW, C.C.","1","Public Law and Judicial Process: Constitutional Law--Separation","255",1
"19F","POL SCI","145B","1","F",5,83,"LEBOW, C.C.","1","Public Law and Judicial Process: Constitutional Law--Separation","255",0
"19F","POL SCI","145B","1","I",4,83,"LEBOW, C.C.","1","Public Law and Judicial Process: Constitutional Law--Separation","255",0
"19F","POL SCI","145B","1","P",2,83,"LEBOW, C.C.","1","Public Law and Judicial Process: Constitutional Law--Separation","255",-1
"19F","POL SCI","151A","1","A+",32,121,"FAROLE, S.A.","1","African Politics: Government and Politics of Africa","255",4
"19F","POL SCI","151A","1","A",35,121,"FAROLE, S.A.","1","African Politics: Government and Politics of Africa","255",4
"19F","POL SCI","151A","1","A-",24,121,"FAROLE, S.A.","1","African Politics: Government and Politics of Africa","255",3.7
"19F","POL SCI","151A","1","B+",12,121,"FAROLE, S.A.","1","African Politics: Government and Politics of Africa","255",3.3
"19F","POL SCI","151A","1","B",7,121,"FAROLE, S.A.","1","African Politics: Government and Politics of Africa","255",3
"19F","POL SCI","151A","1","B-",1,121,"FAROLE, S.A.","1","African Politics: Government and Politics of Africa","255",2.7
"19F","POL SCI","151A","1","C",6,121,"FAROLE, S.A.","1","African Politics: Government and Politics of Africa","255",2
"19F","POL SCI","151A","1","C-",4,121,"FAROLE, S.A.","1","African Politics: Government and Politics of Africa","255",1.7
"19F","POL SCI","179","1","A+",1,97,"PEREZ, E.O.","1","Special Topics in Methods and Models","255",4
"19F","POL SCI","179","1","A",30,97,"PEREZ, E.O.","1","Special Topics in Methods and Models","255",4
"19F","POL SCI","179","1","A-",24,97,"PEREZ, E.O.","1","Special Topics in Methods and Models","255",3.7
"19F","POL SCI","179","1","B+",19,97,"PEREZ, E.O.","1","Special Topics in Methods and Models","255",3.3
"19F","POL SCI","179","1","B",13,97,"PEREZ, E.O.","1","Special Topics in Methods and Models","255",3
"19F","POL SCI","179","1","B-",5,97,"PEREZ, E.O.","1","Special Topics in Methods and Models","255",2.7
"19F","POL SCI","179","1","C+",2,97,"PEREZ, E.O.","1","Special Topics in Methods and Models","255",2.3
"19F","POL SCI","179","1","C-",1,97,"PEREZ, E.O.","1","Special Topics in Methods and Models","255",1.7
"19F","POL SCI","179","1","D",1,97,"PEREZ, E.O.","1","Special Topics in Methods and Models","255",1
"19F","POL SCI","179","1","P",1,97,"PEREZ, E.O.","1","Special Topics in Methods and Models","255",-1
"19F","POL SCI","M181B","1","A+",13,123,"BARRETO, M.A.","1","U.S. Latino Politics","255",4
"19F","POL SCI","M181B","1","A",26,123,"BARRETO, M.A.","1","U.S. Latino Politics","255",4
"19F","POL SCI","M181B","1","A-",31,123,"BARRETO, M.A.","1","U.S. Latino Politics","255",3.7
"19F","POL SCI","M181B","1","B+",14,123,"BARRETO, M.A.","1","U.S. Latino Politics","255",3.3
"19F","POL SCI","M181B","1","B",25,123,"BARRETO, M.A.","1","U.S. Latino Politics","255",3
"19F","POL SCI","M181B","1","B-",8,123,"BARRETO, M.A.","1","U.S. Latino Politics","255",2.7
"19F","POL SCI","M181B","1","C+",3,123,"BARRETO, M.A.","1","U.S. Latino Politics","255",2.3
"19F","POL SCI","M181B","1","C",1,123,"BARRETO, M.A.","1","U.S. Latino Politics","255",2
"19F","POL SCI","M181B","1","C-",1,123,"BARRETO, M.A.","1","U.S. Latino Politics","255",1.7
"19F","POL SCI","M181B","1","F",1,123,"BARRETO, M.A.","1","U.S. Latino Politics","255",0
"19F","POL SCI","186","1","A+",2,113,"MASUOKA, N.R.","1","Special Studies in Race, Ethnicity, and Politics","255",4
"19F","POL SCI","186","1","A",36,113,"MASUOKA, N.R.","1","Special Studies in Race, Ethnicity, and Politics","255",4
"19F","POL SCI","186","1","A-",26,113,"MASUOKA, N.R.","1","Special Studies in Race, Ethnicity, and Politics","255",3.7
"19F","POL SCI","186","1","B+",9,113,"MASUOKA, N.R.","1","Special Studies in Race, Ethnicity, and Politics","255",3.3
"19F","POL SCI","186","1","B",22,113,"MASUOKA, N.R.","1","Special Studies in Race, Ethnicity, and Politics","255",3
"19F","POL SCI","186","1","B-",8,113,"MASUOKA, N.R.","1","Special Studies in Race, Ethnicity, and Politics","255",2.7
"19F","POL SCI","186","1","C+",5,113,"MASUOKA, N.R.","1","Special Studies in Race, Ethnicity, and Politics","255",2.3
"19F","POL SCI","186","1","C",1,113,"MASUOKA, N.R.","1","Special Studies in Race, Ethnicity, and Politics","255",2
"19F","POL SCI","186","1","C-",2,113,"MASUOKA, N.R.","1","Special Studies in Race, Ethnicity, and Politics","255",1.7
"19F","POL SCI","186","1","F",1,113,"MASUOKA, N.R.","1","Special Studies in Race, Ethnicity, and Politics","255",0
"19F","POL SCI","186","1","I",1,113,"MASUOKA, N.R.","1","Special Studies in Race, Ethnicity, and Politics","255",0
"19F","POL SCI","191C","1","A+",2,15,"ANDERSON, R.D.","1","Variable Topics Research Seminars for Majors: Politics","255",4
"19F","POL SCI","191C","1","A",12,15,"ANDERSON, R.D.","1","Variable Topics Research Seminars for Majors: Politics","255",4
"19F","POL SCI","191C","1","B",1,15,"ANDERSON, R.D.","1","Variable Topics Research Seminars for Majors: Politics","255",3
"19F","POL SCI","M191DC","1","A",11,24,"DESVEAUX, J.A.","1","CAPPP Washington, DC, Research Seminars","255",4
"19F","POL SCI","M191DC","1","A-",7,24,"DESVEAUX, J.A.","1","CAPPP Washington, DC, Research Seminars","255",3.7
"19F","POL SCI","M191DC","1","B+",6,24,"DESVEAUX, J.A.","1","CAPPP Washington, DC, Research Seminars","255",3.3
"19F","POL SCI","195CE","2","A+",2,40,"TAUSANOVITCH, C.N.","3","Community and Corporate Internships in Political Science","255",4
"19F","POL SCI","195CE","2","A",29,40,"TAUSANOVITCH, C.N.","3","Community and Corporate Internships in Political Science","255",4
"","","","","",NA,NA,"","","","",0
"19F","POL SCI","195CE","2","A-",6,40,"TAUSANOVITCH, C.N.","3","Community and Corporate Internships in Political Science","255",3.7
"19F","POL SCI","195CE","2","B+",2,40,"TAUSANOVITCH, C.N.","3","Community and Corporate Internships in Political Science","255",3.3
"19F","POL SCI","195CE","2","P",1,40,"TAUSANOVITCH, C.N.","3","Community and Corporate Internships in Political Science","255",-1
"19F","POL SCI","M195DC","1","P",25,25,"DESVEAUX, J.A.","1","CAPPP Washington, DC, Internships","255",-1
"19F","POL SCI","200A","1","A",20,25,"CHWE, M.S.","1","Probability and Inference for Social Science","255",4
"19F","POL SCI","200A","1","A-",4,25,"CHWE, M.S.","1","Probability and Inference for Social Science","255",3.7
"19F","POL SCI","200A","1","B+",1,25,"CHWE, M.S.","1","Probability and Inference for Social Science","255",3.3
"19F","POL SCI","200E","1","A+",3,18,"BLAIR, G.D.","1","Experimental Design for Social Science","255",4
"19F","POL SCI","200E","1","A",5,18,"BLAIR, G.D.","1","Experimental Design for Social Science","255",4
"19F","POL SCI","200E","1","A-",6,18,"BLAIR, G.D.","1","Experimental Design for Social Science","255",3.7
"19F","POL SCI","200E","1","B+",2,18,"BLAIR, G.D.","1","Experimental Design for Social Science","255",3.3
"19F","POL SCI","200E","1","B",1,18,"BLAIR, G.D.","1","Experimental Design for Social Science","255",3
"19F","POL SCI","200E","1","S",1,18,"BLAIR, G.D.","1","Experimental Design for Social Science","255",0
"19F","POL SCI","210A","1","A+",10,10,"PAGDEN, A.R.","1","Political Theory Field Seminar 1","255",4
"19F","POL SCI","220A","1","A+",2,11,"STEIN, A.A.","1","International Relations Core Seminar I","255",4
"19F","POL SCI","220A","1","A",6,11,"STEIN, A.A.","1","International Relations Core Seminar I","255",4
"19F","POL SCI","220A","1","A-",3,11,"STEIN, A.A.","1","International Relations Core Seminar I","255",3.7
"19F","POL SCI","240A","1","A",2,13,"BLAIR, G.D.","1","Seminar: Comparative Politics","255",4
"19F","POL SCI","240A","1","A-",10,13,"BLAIR, G.D.","1","Seminar: Comparative Politics","255",3.7
"19F","POL SCI","240A","1","B+",1,13,"BLAIR, G.D.","1","Seminar: Comparative Politics","255",3.3
"19F","POL SCI","289A","2","A",6,14,"PEREZ, E.O.","1","Approaches to Study of Race, Ethnicity, and Politics","255",4
"19F","POL SCI","289A","2","A-",6,14,"PEREZ, E.O.","1","Approaches to Study of Race, Ethnicity, and Politics","255",3.7
"19F","POL SCI","289A","2","B+",2,14,"PEREZ, E.O.","1","Approaches to Study of Race, Ethnicity, and Politics","255",3.3
"19F","POL SCI","292A","1","S",20,20,"YOKLEY, L.F.","1","Introduction to Political Inquiry: Problems of Scientific Inquiry a","255",0
"19F","POL SCI","495","1","S",16,16,"GUTIERREZ, A.E.","1","Teaching Political Science","255",0
"19F","POLSH","101A","1","A+",9,13,"SKUDSKAIA, E.B.","1","Elementary Polish","255",4
"19F","POLSH","101A","1","A",1,13,"SKUDSKAIA, E.B.","1","Elementary Polish","255",4
"19F","POLSH","101A","1","P",2,13,"SKUDSKAIA, E.B.","1","Elementary Polish","255",-1
"19F","POLSH","101A","1","S",1,13,"SKUDSKAIA, E.B.","1","Elementary Polish","255",0
"19F","PORTGSE","1","1","A+",10,21,"FALCE-ROBINSON, J.","3","Elementary Portuguese","255",4
"19F","PORTGSE","1","1","A",7,21,"FALCE-ROBINSON, J.","3","Elementary Portuguese","255",4
"19F","PORTGSE","1","1","B+",1,21,"FALCE-ROBINSON, J.","3","Elementary Portuguese","255",3.3
"19F","PORTGSE","1","1","D+",1,21,"FALCE-ROBINSON, J.","3","Elementary Portuguese","255",1.3
